dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,
3/26/2016 20:31,Ich_bitte_wv_sharan,privat,Angebot,4500,bus,2005,manuell,116,sharan,150000,2,diesel,volkswagen,,3/26/2016 0:00,0,57299,3/28/2016 17:31,
3/17/2016 16:47,Ford_Focus_Turnier_1_6_Benzin__Klima__AHK__Blaumetalic,privat,Angebot,2950,kombi,2005,manuell,100,focus,150000,8,benzin,ford,nein,3/17/2016 0:00,0,30419,3/19/2016 16:19,
4/3/2016 15:47,BMW_530d_Touring,privat,Angebot,6000,kombi,2005,automatik,218,5er,150000,8,diesel,bmw,ja,4/3/2016 0:00,0,90552,4/5/2016 15:15,
3/7/2016 21:55,Opel_Ascona_c_CC_Touring,privat,Angebot,700,coupe,1988,manuell,75,andere,150000,6,benzin,opel,nein,3/7/2016 0:00,0,57413,4/4/2016 10:15,
3/13/2016 20:23,Fiat_595C_Abarth_Turismo,privat,Angebot,17500,cabrio,2013,manuell,160,500,10000,8,benzin,fiat,nein,3/13/2016 0:00,0,57520,3/14/2016 14:21,
4/2/2016 14:54,Renault_Laguna_Kombi_mit_AHK_und_zusaetzlichem__Dachtraeger,privat,Angebot,2500,kombi,2003,automatik,116,laguna,150000,1,benzin,renault,nein,4/2/2016 0:00,0,9125,4/2/2016 14:54,
3/19/2016 19:56,Mercedes_Benz_SLK_230_Kompressor,privat,Angebot,4750,cabrio,2000,automatik,197,slk,150000,7,benzin,mercedes_benz,nein,3/19/2016 0:00,0,91083,3/19/2016 19:56,
3/10/2016 11:47,Vw_Golf_fahrbereit_an_Bastler,privat,Angebot,650,,1995,manuell,75,golf,150000,6,benzin,volkswagen,,3/10/2016 0:00,0,25462,4/7/2016 2:17,
3/25/2016 17:39,Citroën_Berlingo_L1_1.6_HDi_75_FAP_Niveau_A,privat,Angebot,4199,bus,2011,manuell,75,berlingo,150000,11,diesel,citroen,nein,3/25/2016 0:00,0,38446,4/6/2016 22:44,
3/28/2016 12:59,Ford_Escort_sehr_gepflegt,privat,Angebot,1100,limousine,1992,manuell,105,escort,70000,11,benzin,ford,nein,3/28/2016 0:00,0,38302,4/6/2016 16:15,
3/5/2016 17:40,Biete_Ford_Focus_mk1_Kombi_1.8l,privat,Angebot,750,kombi,1999,manuell,116,focus,150000,0,benzin,ford,nein,3/5/2016 0:00,0,6449,3/9/2016 8:16,
3/30/2016 17:53,Chevrolet_Kalos,privat,Angebot,2400,kleinwagen,2007,manuell,72,andere,150000,5,lpg,chevrolet,nein,3/30/2016 0:00,0,28213,4/7/2016 8:45,
3/28/2016 15:54,BMW_316i,privat,Angebot,600,coupe,1994,manuell,102,3er,150000,6,benzin,bmw,nein,3/28/2016 0:00,0,74321,4/2/2016 20:19,
3/21/2016 22:00,Citroën_Berlingo_600_1.9_D,privat,Angebot,1500,bus,2003,manuell,69,berlingo,150000,1,diesel,citroen,nein,3/21/2016 0:00,0,18546,3/28/2016 20:19,
3/12/2016 6:03,Jeep_Grand_Cherokee_3.0_CRD_Automatik_Limited,privat,Angebot,8799,suv,2005,automatik,218,grand,150000,7,diesel,jeep,nein,3/12/2016 0:00,0,98527,3/12/2016 6:37,
4/1/2016 14:57,BMW_320_Ci,privat,Angebot,3500,coupe,2000,manuell,170,3er,150000,11,benzin,bmw,nein,4/1/2016 0:00,0,25566,4/7/2016 12:16,
3/25/2016 12:46,RENAULT_MODUS_1_2L_16V_City_Mit_2_jahre_Tuev_1.Hand,privat,Angebot,2750,andere,2005,manuell,0,,150000,4,,renault,nein,3/25/2016 0:00,0,58455,4/6/2016 13:45,
3/17/2016 17:52,Bmw_116i_Benziner,privat,Angebot,6800,kleinwagen,2006,manuell,116,1er,150000,2,benzin,bmw,,3/17/2016 0:00,0,33154,4/7/2016 4:17,
3/8/2016 16:49,Ford_Fiesta_GFJ_1.3_TÜV_03/2018,privat,Angebot,500,kleinwagen,1994,manuell,60,fiesta,150000,11,benzin,ford,nein,3/8/2016 0:00,0,54311,3/15/2016 20:44,
3/16/2016 23:53,Citroën_Berlingo_Multispace_HDi_2.0_Chrono,privat,Angebot,1950,bus,2002,manuell,90,berlingo,150000,4,diesel,citroen,nein,3/16/2016 0:00,0,36043,3/28/2016 1:44,
3/25/2016 17:43,OPEL_ZAFIRA_CNG,privat,Angebot,799,bus,2004,manuell,0,zafira,150000,8,cng,opel,ja,3/25/2016 0:00,0,96215,4/7/2016 12:45,
4/4/2016 10:51,Mercedes_Benz_C_180_CGI_BE_APS50__BlueEFFICIENCY_,privat,Angebot,13400,limousine,2010,manuell,156,c_klasse,90000,10,benzin,mercedes_benz,nein,4/4/2016 0:00,0,54439,4/6/2016 12:44,
4/3/2016 13:48,Skoda_Octavia_Combi_1.9_TDI_DPF_DSG,privat,Angebot,4690,kombi,2007,automatik,105,octavia,150000,5,diesel,skoda,nein,4/3/2016 0:00,0,47167,4/5/2016 12:46,
4/5/2016 12:49,Mercedes_Benz_C180_Sport_TÜV_2018_W201_W202_Sportline_Top,privat,Angebot,1299,limousine,1994,manuell,122,c_klasse,150000,8,benzin,mercedes_benz,nein,4/5/2016 0:00,0,59269,4/5/2016 12:49,
3/19/2016 22:57,Mitsubishi_Colt_CZC_1.5,privat,Angebot,2350,cabrio,2006,manuell,109,colt,150000,7,benzin,mitsubishi,nein,3/19/2016 0:00,0,88348,3/21/2016 8:16,
4/3/2016 15:48,Opel_Astra_2.0_16V_Turbo_Coupe,privat,Angebot,2955,coupe,2001,manuell,190,astra,150000,7,benzin,opel,nein,4/3/2016 0:00,0,88161,4/5/2016 15:16,
3/19/2016 18:38,Audi_A6_Avant_2.0_TDI_Navi_Standhzg._AHK___Notverkauf,privat,Angebot,12250,kombi,2009,automatik,170,a6,150000,12,diesel,audi,nein,3/19/2016 0:00,0,21385,4/7/2016 5:17,
3/23/2016 12:58,Mercedes_C_180_TÜV_NEU_Service_NEU_Leder___AHK,privat,Angebot,2999,limousine,2000,automatik,122,c_klasse,125000,1,benzin,mercedes_benz,,3/23/2016 0:00,0,8523,4/5/2016 12:45,
3/17/2016 11:53,VW_Polo_Variant_1.9_SDI,privat,Angebot,199,kombi,1999,manuell,60,polo,150000,1,diesel,volkswagen,,3/17/2016 0:00,0,39104,4/6/2016 13:46,
3/18/2016 13:37,VW_Golf_3_1.6_75_PS_Rot,privat,Angebot,980,kleinwagen,1995,manuell,75,golf,150000,6,benzin,volkswagen,,3/18/2016 0:00,0,54331,4/5/2016 22:17,
3/28/2016 13:42,MINI_Cooper_D,privat,Angebot,10500,kleinwagen,2008,manuell,109,cooper,80000,2,diesel,mini,nein,3/28/2016 0:00,0,30900,4/6/2016 16:46,
3/8/2016 13:57,Land_Rover_Range_Rover_TDV8_Vogue,privat,Angebot,47900,suv,2011,automatik,313,range_rover,60000,12,diesel,land_rover,nein,3/8/2016 0:00,0,61440,4/6/2016 21:17,
4/4/2016 14:43,Suzuki_Swift_Schraeghecklimosine_sehr_guter_Zustand!!!,privat,Angebot,8880,kleinwagen,2013,manuell,94,swift,30000,10,benzin,suzuki,nein,4/4/2016 0:00,0,57399,4/6/2016 15:46,
3/30/2016 19:55,BMW_118d_DPF,privat,Angebot,11450,limousine,2007,manuell,143,1er,90000,10,diesel,bmw,nein,3/30/2016 0:00,0,79238,4/7/2016 11:45,
3/29/2016 18:25,Mercedes_Benz_E_350_CDI_DPF_BlueEFFICIENCY_7G_TRONIC,privat,Angebot,21000,limousine,2009,automatik,231,e_klasse,100000,11,diesel,mercedes_benz,nein,3/29/2016 0:00,0,55124,4/6/2016 21:18,
3/27/2016 18:56,bmw_zum_verkauf,privat,Angebot,2500,,2001,manuell,0,,30000,0,benzin,bmw,,3/27/2016 0:00,0,79111,4/5/2016 15:47,
4/4/2016 0:58,VW_cabrio_1303_Fahrzeug_id_nummer_mit_brief,privat,Angebot,350,,1980,,0,kaefer,5000,0,,volkswagen,,4/4/2016 0:00,0,47559,4/6/2016 8:44,
3/12/2016 15:41,Renault_Twingo_1.2_Bj_2000_135tkm,privat,Angebot,660,kleinwagen,2000,manuell,58,twingo,150000,7,benzin,renault,,3/12/2016 0:00,0,27578,3/21/2016 22:19,
3/13/2016 22:38,Skoda_Fabia_1.2_TSI_Combi_Ambiente_Green_tec,privat,Angebot,9150,kombi,2011,manuell,105,fabia,50000,5,benzin,skoda,nein,3/13/2016 0:00,0,12249,4/6/2016 19:17,
4/3/2016 10:56,Golf_4__1_9_TDI_D3_gruene_Pakette,privat,Angebot,2400,,2018,manuell,0,,150000,4,lpg,volkswagen,nein,4/3/2016 0:00,0,96365,4/3/2016 11:42,
3/16/2016 17:52,vw_Golf_6_5_TÜRER_08/2009_2.Hd_ZV_Sv_Klima_Tuev_08/17_Frauenauto,privat,Angebot,7650,limousine,2009,manuell,122,golf,80000,8,benzin,volkswagen,nein,3/16/2016 0:00,0,24837,3/16/2016 17:52,
3/29/2016 19:25,Audi_A4_B5_Kombi_LPG_Gas_1.6,privat,Angebot,1100,kombi,2000,manuell,0,a4,150000,0,lpg,audi,,3/29/2016 0:00,0,35080,4/2/2016 10:16,
4/1/2016 21:54,Audi_80_B_4_zu_verkaufen,privat,Angebot,500,limousine,1992,manuell,0,80,150000,12,benzin,audi,,4/1/2016 0:00,0,18233,4/5/2016 20:18,
3/16/2016 21:55,Audi_a6_NEU_TÜV._SER_SAUBER,privat,Angebot,7750,limousine,2004,automatik,224,a6,150000,12,diesel,audi,,3/16/2016 0:00,0,12057,3/29/2016 2:47,
3/25/2016 14:46,Citroen_citroën_C1_Kleinwagen_67_PS_8_Fach_bereift_top_Zustand,privat,Angebot,2790,kleinwagen,2008,manuell,67,c1,70000,8,benzin,citroen,nein,3/25/2016 0:00,0,94569,3/25/2016 14:46,
3/19/2016 13:43,BMW_M135i_Sport_Aut.,privat,Angebot,33950,limousine,2015,automatik,320,m_reihe,20000,2,benzin,bmw,nein,3/19/2016 0:00,0,79639,3/28/2016 14:47,
4/3/2016 18:38,Mini_Cooper_S_Cabrio,privat,Angebot,19599,cabrio,2010,manuell,184,cooper,50000,5,benzin,mini,nein,4/3/2016 0:00,0,38154,4/5/2016 18:46,
3/9/2016 20:37,Audi_TT_Coupe_1.8_T,privat,Angebot,7200,coupe,2000,manuell,179,tt,150000,6,benzin,audi,nein,3/9/2016 0:00,0,71263,4/5/2016 16:45,
3/24/2016 12:50,Volkswagen_Golf_1.9_TDI_Special_Euro3_und_D4__Klima_5_Tuerig,privat,Angebot,2590,limousine,2002,manuell,101,golf,150000,9,diesel,volkswagen,nein,3/24/2016 0:00,0,71732,3/24/2016 12:50,
4/4/2016 19:49,Hyundai_i10_1.1,privat,Angebot,5555,kleinwagen,2010,manuell,67,i_reihe,60000,10,benzin,hyundai,nein,4/4/2016 0:00,0,6618,4/6/2016 22:16,
3/18/2016 14:26,VW_Golf_5_Comfortline_1_9_TDI,privat,Angebot,5950,limousine,2006,manuell,105,golf,125000,5,diesel,volkswagen,nein,3/18/2016 0:00,0,35578,3/26/2016 2:44,
3/19/2016 9:48,Audi__Q5,privat,Angebot,47900,suv,2015,automatik,258,q5,30000,3,diesel,audi,nein,3/19/2016 0:00,0,85080,4/6/2016 8:44,
3/24/2016 19:55,Chrysler_PT_Cruiser,privat,Angebot,1550,kombi,2002,manuell,116,ptcruiser,125000,4,benzin,chrysler,ja,3/24/2016 0:00,0,31737,4/5/2016 12:19,
3/15/2016 7:59,VECTRA__B_1_6_mit_TÜV_05/2016,privat,Angebot,650,limousine,1997,manuell,100,vectra,150000,1,benzin,opel,nein,3/15/2016 0:00,0,86343,3/26/2016 8:18,
3/9/2016 18:42,Peugeot_307_sw__2lt_Euro_3__TÜV_07_16_Klima__7sitze__El_fernster,privat,Angebot,0,,2016,manuell,0,3_reihe,150000,0,benzin,peugeot,,3/9/2016 0:00,0,20539,3/12/2016 18:45,
3/30/2016 18:38,Volkswagen_Kaefer_1303__kompl._restauriert__H_kennzeichen,privat,Angebot,11500,kleinwagen,1973,manuell,43,kaefer,100000,1,benzin,volkswagen,,3/30/2016 0:00,0,83646,3/30/2016 18:38,
4/2/2016 16:57,Verkaufe_BMW_525iA_E39,privat,Angebot,3000,limousine,2002,automatik,192,5er,150000,2,benzin,bmw,ja,4/2/2016 0:00,0,84130,4/2/2016 16:57,
3/8/2016 22:54,Peugeot_206_1.4l/Klima/Tuev_Feb_2018/2.Hand/4_Tuerer,privat,Angebot,3380,kleinwagen,2006,manuell,75,2_reihe,125000,2,benzin,peugeot,nein,3/8/2016 0:00,0,21502,3/17/2016 11:45,
3/23/2016 16:55,BMW_E46_328i_NEU_TÜV,privat,Angebot,2700,limousine,2001,manuell,193,3er,150000,1,benzin,bmw,,3/23/2016 0:00,0,51580,3/23/2016 17:41,
3/20/2016 15:36,Citroeen_Saxo_1.1_Tuev_neu_mit_Klima,privat,Angebot,1250,kleinwagen,1997,manuell,60,andere,150000,7,benzin,citroen,,3/20/2016 0:00,0,22083,3/31/2016 23:18,
3/7/2016 16:54,Opel_Corsa_Sport_1_4_16V,privat,Angebot,490,kleinwagen,1996,manuell,90,corsa,150000,10,benzin,opel,nein,3/7/2016 0:00,0,58708,4/5/2016 23:46,
3/14/2016 17:46,Renault_Clio_1.2_mit_Servo__elekt._Fenster_und_Schiebedach_TÜV,privat,Angebot,579,kleinwagen,2000,manuell,58,clio,150000,9,benzin,renault,,3/14/2016 0:00,0,59597,3/23/2016 19:45,
3/5/2016 14:56,Opel_Corsa_1.0_12V__Rentnerfahreug_HU/AU_neu,privat,Angebot,1690,kleinwagen,2000,manuell,58,corsa,90000,9,benzin,opel,nein,3/5/2016 0:00,0,36179,3/17/2016 23:15,
3/29/2016 17:31,Ford_Focus_2_0_TDCI_Turnier_Automatik,privat,Angebot,7700,kombi,2008,automatik,81,focus,80000,6,diesel,ford,nein,3/29/2016 0:00,0,64546,4/6/2016 3:15,
4/5/2016 11:57,Gepflegter_BMW_535i,privat,Angebot,5100,limousine,1999,automatik,245,5er,150000,9,benzin,bmw,nein,4/5/2016 0:00,0,14974,4/5/2016 11:57,
3/7/2016 20:53,Twingo_Bj._93_TÜV_6.2016_f._Bastler_herrichten_o._Schlachten,privat,Angebot,199,kleinwagen,1993,manuell,53,twingo,150000,4,benzin,renault,nein,3/7/2016 0:00,0,93086,3/31/2016 1:44,
3/24/2016 18:38,Renault_Megane_II_Cabrio,privat,Angebot,5850,cabrio,2005,manuell,111,megane,50000,5,benzin,renault,nein,3/24/2016 0:00,0,38446,4/3/2016 11:16,
4/1/2016 21:56,Wv_golf_1_4,privat,Angebot,1250,,2000,manuell,75,golf,150000,4,,volkswagen,nein,4/1/2016 0:00,0,93057,4/5/2016 20:19,
3/5/2016 14:53,Renault_Twingo_mit_Faltdach,privat,Angebot,550,kleinwagen,1998,manuell,58,,150000,0,benzin,renault,nein,3/5/2016 0:00,0,42857,3/12/2016 3:44,
3/27/2016 14:37,Ford_Fiesta_1.25_Titanium,privat,Angebot,6999,kleinwagen,2010,manuell,82,fiesta,60000,1,benzin,ford,nein,3/27/2016 0:00,0,53902,4/1/2016 13:47,
3/17/2016 19:49,Volkswagen_Polo_6N_CL_1_4,privat,Angebot,1100,kleinwagen,1998,manuell,60,polo,150000,2,benzin,volkswagen,nein,3/17/2016 0:00,0,56858,3/17/2016 19:49,
3/14/2016 19:52,KEIN_TÜV_!_Sehr_schoenen_Zustand,privat,Angebot,1000,kleinwagen,2002,manuell,150,stilo,150000,8,benzin,fiat,,3/14/2016 0:00,0,46117,4/6/2016 5:46,
3/12/2016 13:51,Renault_Twingo_1.2_Authentique,privat,Angebot,3550,kleinwagen,2008,manuell,58,twingo,50000,8,benzin,renault,nein,3/12/2016 0:00,0,78224,4/1/2016 0:47,
3/30/2016 21:41,Audi_A4_Avant_2.0_TDI_DPF_S_line,privat,Angebot,6800,kombi,2007,manuell,140,a4,150000,4,diesel,audi,nein,3/30/2016 0:00,0,96178,4/1/2016 16:44,
3/16/2016 14:56,Opel_corsa_b_1.2_16v_TÜV_neu,privat,Angebot,700,kleinwagen,1998,manuell,65,,150000,0,benzin,opel,,3/16/2016 0:00,0,96369,3/31/2016 20:18,
3/24/2016 16:57,FORD_MONDEO_2_0_TDCI_MK3_VOLLAUSSTATTUNG,privat,Angebot,1250,kombi,2001,manuell,131,mondeo,150000,12,diesel,ford,ja,3/24/2016 0:00,0,42719,3/26/2016 1:48,
3/12/2016 13:42,Audi_100_C4_Youngtimer_88_TKM_Euro2_TOP_Scheckheft_2_Vorb.,privat,Angebot,2900,limousine,1994,manuell,115,100,90000,3,benzin,audi,nein,3/12/2016 0:00,0,51381,3/13/2016 4:46,
3/24/2016 13:49,Volkswagen_Passat_Sportline_2.0_TDI_DSG,privat,Angebot,7900,kombi,2007,automatik,170,passat,20000,12,diesel,volkswagen,nein,3/24/2016 0:00,0,63263,4/3/2016 23:44,
4/1/2016 21:39,Chevrolet_Aveo_1.4_LTZ_PDC_SHZ_TEMPOMAT_TOP_ZUSTAND_8_FACH,privat,Angebot,7000,kleinwagen,2011,manuell,101,aveo,60000,10,benzin,chevrolet,nein,4/1/2016 0:00,0,93055,4/5/2016 19:15,
3/12/2016 8:53,Astra_F__Kombi_1.6,privat,Angebot,800,kombi,1998,,75,astra,100000,3,benzin,opel,nein,3/12/2016 0:00,0,52477,3/12/2016 8:53,
3/13/2016 14:26,VW_Lupo_1.0_MPI_TÜV_10/17!,privat,Angebot,2250,kleinwagen,2000,manuell,50,lupo,60000,9,benzin,volkswagen,nein,3/13/2016 0:00,0,56244,4/6/2016 4:17,
3/11/2016 13:51,Peugeot__206__3_Tuerig,privat,Angebot,580,kleinwagen,2003,manuell,0,andere,150000,12,benzin,peugeot,ja,3/11/2016 0:00,0,10587,3/11/2016 13:51,
3/12/2016 12:54,BMW_320d_DPF_Touring,privat,Angebot,7800,kombi,2006,manuell,163,3er,150000,1,diesel,bmw,nein,3/12/2016 0:00,0,90613,3/22/2016 18:45,
3/7/2016 7:56,MERCEDES_A_140_ELEGANZE_BASTLERFAHRZEUG_ODER_TEILETRÄGER__DIVER,privat,Angebot,500,kleinwagen,1998,manuell,72,a_klasse,150000,5,benzin,mercedes_benz,,3/7/2016 0:00,0,24214,3/9/2016 2:16,
3/9/2016 19:43,Opel_Corsa_B_1_2_L_45_PS_aus_2_Hand_113800_KM_in_Rot_mit_Allwette,privat,Angebot,999,kleinwagen,1996,manuell,45,corsa,125000,10,benzin,opel,nein,3/9/2016 0:00,0,47589,3/10/2016 5:44,
3/11/2016 16:54,Auto_Fiat_Fiorino,privat,Angebot,999,kleinwagen,1993,,0,,150000,7,diesel,fiat,nein,3/11/2016 0:00,0,16835,3/31/2016 0:16,
4/1/2016 10:49,Opel_Corsa_1.0_12V_Selection_110_Jahre,privat,Angebot,4300,kleinwagen,2009,manuell,60,corsa,60000,6,benzin,opel,nein,4/1/2016 0:00,0,51580,4/3/2016 6:48,
3/25/2016 12:52,BMW_523i_E39_HU_bis_06/17_Garagenwagen_94tkm,privat,Angebot,3800,limousine,1998,automatik,170,5er,100000,8,benzin,bmw,,3/25/2016 0:00,0,40489,3/31/2016 20:16,
3/10/2016 13:50,Toyota_Starlet_P8,privat,Angebot,600,kleinwagen,1995,manuell,75,andere,150000,2,benzin,toyota,nein,3/10/2016 0:00,0,4680,3/11/2016 14:18,
3/19/2016 18:47,Renault_Megane_1.6_16V_110_Dynamique,privat,Angebot,7090,limousine,2010,manuell,110,megane,40000,2,benzin,renault,nein,3/19/2016 0:00,0,98693,4/7/2016 6:15,
3/26/2016 9:57,Opel_Astra_1.6_Turbo_Sports_Tourer_Automatik_OPC_Line,privat,Angebot,13500,kombi,2011,automatik,179,astra,70000,3,benzin,opel,nein,3/26/2016 0:00,0,99195,4/5/2016 20:44,
3/8/2016 8:55,VW_Golf_3__2_Tuerer__AHK__Diesel__Schiebedach__TÜV_neu_nach_Kauf,privat,Angebot,950,kleinwagen,1997,manuell,90,golf,150000,7,diesel,volkswagen,,3/8/2016 0:00,0,24214,3/10/2016 19:45,
4/1/2016 12:55,Kia_Sorento_2.4_16V,privat,Angebot,5800,suv,2005,manuell,139,sorento,90000,4,benzin,kia,nein,4/1/2016 0:00,0,37075,4/7/2016 9:44,
4/2/2016 14:39,Opel_Corsa_Sommerraeder__Sommerreifen,privat,Angebot,60,,1000,,0,corsa,5000,0,,opel,,4/2/2016 0:00,0,41844,4/2/2016 14:39,
3/24/2016 16:50,Polo_9n_Highline_1.4_Liter_75_Ps,privat,Angebot,2200,kleinwagen,2002,manuell,75,polo,150000,1,benzin,volkswagen,nein,3/24/2016 0:00,0,26209,3/30/2016 18:18,
3/23/2016 20:51,Vw_t4_lang_Kasten_wagen_1.9_diesel,privat,Angebot,800,bus,1995,manuell,69,transporter,150000,9,diesel,volkswagen,nein,3/23/2016 0:00,0,47647,3/23/2016 20:51,
3/25/2016 16:41,Volkswagen_Touran_2.0_TDI_DPF_DSG_Highl_Pan_Nav510_Garantie,privat,Angebot,27000,bus,2014,automatik,177,touran,50000,5,diesel,volkswagen,nein,3/25/2016 0:00,0,94065,4/6/2016 20:48,
4/1/2016 18:54,Volkswagen_Passat_1.6_Comfortline___Tuev_12/2017__,privat,Angebot,2850,limousine,2001,manuell,102,passat,100000,1,benzin,volkswagen,nein,4/1/2016 0:00,0,38110,4/1/2016 18:54,
3/27/2016 23:36,Mini_Cooper_D_Cabrio_in_schwarz__braunes_Verdeck__Navi_Xenon...,privat,Angebot,19300,cabrio,2013,manuell,111,cooper,40000,3,diesel,mini,,3/27/2016 0:00,0,21266,4/6/2016 9:15,
4/2/2016 19:57,Mazda_323_F,privat,Angebot,100,kombi,2000,manuell,114,3_reihe,150000,4,benzin,mazda,ja,4/2/2016 0:00,0,12683,4/4/2016 18:46,
4/4/2016 16:44,SMART_ForTwo,privat,Angebot,4200,kleinwagen,2006,automatik,61,fortwo,30000,4,benzin,smart,nein,4/4/2016 0:00,0,83714,4/6/2016 18:17,
3/30/2016 20:45,Audi_A3_8l,privat,Angebot,1500,,2016,manuell,101,a3,150000,10,benzin,audi,nein,3/30/2016 0:00,0,98673,4/3/2016 11:52,
3/25/2016 10:55,Audi_A3/S3___3.2,privat,Angebot,3500,limousine,2004,manuell,250,a3,30000,2,benzin,audi,ja,3/25/2016 0:00,0,65549,4/2/2016 17:47,
3/31/2016 12:37,Nissan_Murano_3.5_CVT_37TKM__20_Zoll,privat,Angebot,19900,suv,2011,automatik,256,andere,40000,12,benzin,nissan,nein,3/31/2016 0:00,0,79353,4/6/2016 4:46,
3/28/2016 19:48,Nissan_350z_280ps,privat,Angebot,8888,coupe,2004,manuell,280,andere,125000,3,benzin,nissan,,3/28/2016 0:00,0,49808,4/7/2016 2:16,
3/27/2016 22:46,BMW_728i,privat,Angebot,1999,limousine,1997,automatik,193,7er,150000,7,lpg,bmw,nein,3/27/2016 0:00,0,49439,4/5/2016 22:46,
4/1/2016 19:55,Volkswagen_Lupo_1.0,privat,Angebot,1550,kleinwagen,2000,manuell,50,lupo,150000,6,benzin,volkswagen,ja,4/1/2016 0:00,0,47877,4/3/2016 16:47,
3/31/2016 16:50,Opel_Agila_TÜV_NEU,privat,Angebot,1199,kleinwagen,2005,manuell,58,agila,150000,9,benzin,opel,nein,3/31/2016 0:00,0,35745,4/6/2016 9:46,
3/19/2016 10:55,VW_Passat_Highline_4_Motion_V6_2_8L_1900€_Fest_Heute,privat,Angebot,2000,limousine,2000,automatik,193,passat,150000,11,benzin,volkswagen,nein,3/19/2016 0:00,0,78467,3/22/2016 20:15,
3/7/2016 14:49,Kia_Sorento_2.5_CRDi_Aut._EX,privat,Angebot,2900,suv,2004,automatik,140,sorento,150000,3,diesel,kia,nein,3/7/2016 0:00,0,52224,3/8/2016 11:17,
3/10/2016 13:44,Hyundai_Trajet_2.0_CRDi_GLS___Vollleder__PDC___,privat,Angebot,6490,bus,2007,manuell,113,andere,125000,6,diesel,hyundai,nein,3/10/2016 0:00,0,26188,3/11/2016 13:44,
3/16/2016 20:38,Viel_auto_fuer_kleines_Geld_tuev_bis_10/17,privat,Angebot,650,kleinwagen,2004,manuell,54,twingo,150000,9,,renault,,3/16/2016 0:00,0,6628,4/7/2016 6:45,
3/25/2016 22:39,VW_POLO_9N_SUPER_ZUSTAND,privat,Angebot,1499,kleinwagen,2003,manuell,60,polo,150000,7,benzin,volkswagen,nein,3/25/2016 0:00,0,12349,3/25/2016 22:39,
4/3/2016 11:43,Citroën_C8_2.0_HDi_VSX,privat,Angebot,6450,bus,2004,manuell,107,andere,150000,10,diesel,citroen,nein,4/3/2016 0:00,0,40468,4/7/2016 12:45,
3/26/2016 8:55,Ein_super_sparsames_5_BMW_fuer_30€_520_km_Stadt_Verkehr,privat,Angebot,5500,limousine,2003,manuell,0,5er,150000,12,lpg,bmw,,3/26/2016 0:00,0,58849,3/31/2016 2:18,
3/19/2016 2:36,Mercedes_Benz_Vito_112_CDI,privat,Angebot,2550,bus,2002,manuell,122,vito,150000,1,diesel,mercedes_benz,nein,3/19/2016 0:00,0,50321,3/21/2016 11:47,
3/29/2016 19:38,Peugeot_206CC_135_Platinum__Scheckheftgepflegt_und_8_fach_bereift,privat,Angebot,3129,cabrio,2001,manuell,136,2_reihe,150000,11,benzin,peugeot,nein,3/29/2016 0:00,0,63128,4/6/2016 5:17,
3/19/2016 11:57,Ford_Mondeo_Turnier__2.0_TDCI__AHK__Standheizung__Klimaautomatik,privat,Angebot,3850,kombi,2006,manuell,115,mondeo,150000,9,diesel,ford,nein,3/19/2016 0:00,0,34314,4/6/2016 16:17,
3/30/2016 12:39,Ford_kuga_titanium,privat,Angebot,9500,suv,2008,manuell,136,,150000,0,diesel,ford,nein,3/30/2016 0:00,0,32369,4/7/2016 3:15,
4/4/2016 22:45,A__Klasse_180_in_Horizontblau,privat,Angebot,3800,limousine,2008,manuell,108,a_klasse,150000,1,diesel,mercedes_benz,ja,4/4/2016 0:00,0,27367,4/7/2016 1:17,
4/1/2016 17:39,Smart_ForTwo_Prime__Twinamic__LED__Garantie,privat,Angebot,12900,coupe,2015,automatik,90,fortwo,10000,9,benzin,smart,nein,4/1/2016 0:00,0,73230,4/5/2016 12:46,
3/25/2016 13:50,Skoda_Octavia_Combi_1.8_TSI_Elegance__Scheckheftgepflegt,privat,Angebot,13990,kombi,2011,manuell,160,octavia,50000,3,benzin,skoda,nein,3/25/2016 0:00,0,65549,4/7/2016 7:45,
3/11/2016 14:00,Audi_A5_3.0_TDI_DPF_quattro_tiptronic,privat,Angebot,17400,coupe,2009,automatik,239,a5,150000,6,diesel,audi,nein,3/11/2016 0:00,0,55286,4/7/2016 11:16,
3/26/2016 22:53,Kleinwagen_fuer_kleines_Geld,privat,Angebot,750,kleinwagen,1999,manuell,60,polo,150000,0,benzin,volkswagen,nein,3/26/2016 0:00,0,29439,4/7/2016 1:46,
3/24/2016 22:36,Ford_fiesta_1.3_guter_zustand_tuev_10.16_viele_neuteile,privat,Angebot,500,,2016,manuell,0,fiesta,150000,10,benzin,ford,nein,3/24/2016 0:00,0,55545,3/25/2016 7:40,
3/5/2016 16:46,Peugeot_206_16V,privat,Angebot,1800,,2016,manuell,88,,150000,11,benzin,peugeot,nein,3/5/2016 0:00,0,86641,3/16/2016 21:47,
3/7/2016 9:55,Kia_Cerato_2.0_EX_super_gepflegt__2.Hand__Klima_,privat,Angebot,2499,limousine,2005,manuell,143,andere,150000,1,benzin,kia,nein,3/7/2016 0:00,0,12687,3/13/2016 1:15,
